,id,Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,KielerWoche,weekday,dayofyear,day_of_week,month,year,weekofyear,quarter,is_weekend,is_month_start,is_month_end,is_year_start,is_year_end,days_in_month,weekofmonth,is_leap_year
10593,1904045,2019-04-04,5,,,,,,0.0,3,94,Thursday,4,2019,14,2,0,0,0,0,0,30,1,0
10598,1904055,2019-04-05,5,,2.0,12.0625,10.0,5.0,0.0,4,95,Friday,4,2019,14,2,0,0,0,0,0,30,1,0
10603,1904065,2019-04-06,5,,0.0,12.7625,10.0,10.0,0.0,5,96,Saturday,4,2019,14,2,1,0,0,0,0,30,1,0
10608,1904075,2019-04-07,5,,0.0,12.8375,8.0,5.0,0.0,6,97,Sunday,4,2019,14,2,1,0,0,0,0,30,1,0
10613,1904085,2019-04-08,5,,1.0,9.1125,16.0,5.0,0.0,0,98,Monday,4,2019,15,2,0,0,0,0,0,30,2,0
10618,1904095,2019-04-09,5,,1.0,6.6625,15.0,5.0,0.0,1,99,Tuesday,4,2019,15,2,0,0,0,0,0,30,2,0
10623,1904105,2019-04-10,5,,0.0,6.275,14.0,5.0,0.0,2,100,Wednesday,4,2019,15,2,0,0,0,0,0,30,2,0
10628,1904115,2019-04-11,5,,7.0,5.3375,12.0,22.0,0.0,3,101,Thursday,4,2019,15,2,0,0,0,0,0,30,2,0
10633,1904125,2019-04-12,5,,5.0,5.2125,11.0,22.0,0.0,4,102,Friday,4,2019,15,2,0,0,0,0,0,30,2,0
10638,1904135,2019-04-13,5,,7.0,3.475,16.0,68.0,0.0,5,103,Saturday,4,2019,15,2,1,0,0,0,0,30,2,0
10643,1904145,2019-04-14,5,,7.0,5.9375,16.0,61.0,0.0,6,104,Sunday,4,2019,15,2,1,0,0,0,0,30,2,0
10648,1904155,2019-04-15,5,,2.0,7.35,14.0,5.0,0.0,0,105,Monday,4,2019,16,2,0,0,0,0,0,30,3,0
10653,1904165,2019-04-16,5,,0.0,8.4375,15.0,5.0,0.0,1,106,Tuesday,4,2019,16,2,0,0,0,0,0,30,3,0
10658,1904175,2019-04-17,5,,0.0,11.6625,14.0,5.0,0.0,2,107,Wednesday,4,2019,16,2,0,0,0,0,0,30,3,0
10663,1904185,2019-04-18,5,,0.0,13.0125,14.0,5.0,0.0,3,108,Thursday,4,2019,16,2,0,0,0,0,0,30,3,0
10668,1904205,2019-04-20,5,,0.0,13.125,8.0,,0.0,5,110,Saturday,4,2019,16,2,1,0,0,0,0,30,3,0
10673,1904215,2019-04-21,5,,0.0,16.8125,10.0,,0.0,6,111,Sunday,4,2019,16,2,1,0,0,0,0,30,3,0
10678,1904225,2019-04-22,5,,0.0,15.775,16.0,5.0,0.0,0,112,Monday,4,2019,17,2,0,0,0,0,0,30,4,0
10683,1904235,2019-04-23,5,,0.0,14.225,19.0,5.0,0.0,1,113,Tuesday,4,2019,17,2,0,0,0,0,0,30,4,0
10688,1904245,2019-04-24,5,,2.0,17.65,10.0,21.0,0.0,2,114,Wednesday,4,2019,17,2,0,0,0,0,0,30,4,0
10693,1904255,2019-04-25,5,,0.0,19.6125,7.0,,0.0,3,115,Thursday,4,2019,17,2,0,0,0,0,0,30,4,0
10698,1904265,2019-04-26,5,,7.0,14.975,16.0,95.0,0.0,4,116,Friday,4,2019,17,2,0,0,0,0,0,30,4,0
10703,1904275,2019-04-27,5,,5.0,16.2125,13.0,0.0,0.0,5,117,Saturday,4,2019,17,2,1,0,0,0,0,30,4,0
10708,1904285,2019-04-28,5,,7.0,9.85,10.0,61.0,0.0,6,118,Sunday,4,2019,17,2,1,0,0,0,0,30,4,0
10713,1904295,2019-04-29,5,,3.0,13.6125,12.0,10.0,0.0,0,119,Monday,4,2019,18,2,0,0,0,0,0,30,5,0
10718,1904305,2019-04-30,5,,6.0,17.65,11.0,0.0,0.0,1,120,Tuesday,4,2019,18,2,0,0,1,0,0,30,5,0
10723,1905025,2019-05-02,5,,7.0,8.95,16.0,61.0,0.0,3,122,Thursday,5,2019,18,2,0,0,0,0,0,31,1,0
10728,1905035,2019-05-03,5,,6.0,8.7625,18.0,21.0,0.0,4,123,Friday,5,2019,18,2,0,0,0,0,0,31,1,0
10733,1905045,2019-05-04,5,,5.0,7.3,15.0,61.0,0.0,5,124,Saturday,5,2019,18,2,1,0,0,0,0,31,1,0
10738,1905055,2019-05-05,5,,5.0,10.6875,15.0,,0.0,6,125,Sunday,5,2019,18,2,1,0,0,0,0,31,1,0
10743,1905065,2019-05-06,5,,3.0,9.1625,18.0,61.0,0.0,0,126,Monday,5,2019,19,2,0,0,0,0,0,31,1,0
10748,1905075,2019-05-07,5,,3.0,9.6625,14.0,21.0,0.0,1,127,Tuesday,5,2019,19,2,0,0,0,0,0,31,1,0
10753,1905085,2019-05-08,5,,6.0,12.8125,8.0,61.0,0.0,2,128,Wednesday,5,2019,19,2,0,0,0,0,0,31,2,0
10758,1905095,2019-05-09,5,,6.0,15.0,7.0,61.0,0.0,3,129,Thursday,5,2019,19,2,0,0,0,0,0,31,2,0
10763,1905105,2019-05-10,5,,7.0,10.4625,11.0,61.0,0.0,4,130,Friday,5,2019,19,2,0,0,0,0,0,31,2,0
10768,1905115,2019-05-11,5,,1.0,11.525,9.0,,0.0,5,131,Saturday,5,2019,19,2,1,0,0,0,0,31,2,0
10773,1905125,2019-05-12,5,,1.0,13.0125,16.0,5.0,0.0,6,132,Sunday,5,2019,19,2,1,0,0,0,0,31,2,0
10778,1905135,2019-05-13,5,,1.0,12.7125,11.0,5.0,0.0,0,133,Monday,5,2019,20,2,0,0,0,0,0,31,2,0
10783,1905145,2019-05-14,5,,7.0,12.3375,9.0,,0.0,1,134,Tuesday,5,2019,20,2,0,0,0,0,0,31,2,0
10788,1905155,2019-05-15,5,,2.0,13.9,11.0,,0.0,2,135,Wednesday,5,2019,20,2,0,0,0,0,0,31,3,0
10793,1905165,2019-05-16,5,,7.0,12.475,15.0,61.0,0.0,3,136,Thursday,5,2019,20,2,0,0,0,0,0,31,3,0
10798,1905175,2019-05-17,5,,7.0,11.95,11.0,10.0,0.0,4,137,Friday,5,2019,20,2,0,0,0,0,0,31,3,0
10803,1905185,2019-05-18,5,,3.0,16.4875,13.0,5.0,0.0,5,138,Saturday,5,2019,20,2,1,0,0,0,0,31,3,0
10808,1905195,2019-05-19,5,,4.0,14.2375,12.0,10.0,0.0,6,139,Sunday,5,2019,20,2,1,0,0,0,0,31,3,0
10813,1905205,2019-05-20,5,,3.0,16.8125,9.0,28.0,0.0,0,140,Monday,5,2019,21,2,0,0,0,0,0,31,3,0
10818,1905215,2019-05-21,5,,7.0,16.425,10.0,61.0,0.0,1,141,Tuesday,5,2019,21,2,0,0,0,0,0,31,3,0
10823,1905225,2019-05-22,5,,6.0,12.1,15.0,61.0,0.0,2,142,Wednesday,5,2019,21,2,0,0,0,0,0,31,4,0
10828,1905235,2019-05-23,5,,5.0,18.2375,10.0,0.0,0.0,3,143,Thursday,5,2019,21,2,0,0,0,0,0,31,4,0
10833,1905245,2019-05-24,5,,2.0,18.4125,17.0,0.0,0.0,4,144,Friday,5,2019,21,2,0,0,0,0,0,31,4,0
10838,1905255,2019-05-25,5,,7.0,13.5375,14.0,,0.0,5,145,Saturday,5,2019,21,2,1,0,0,0,0,31,4,0
10843,1905265,2019-05-26,5,,7.0,13.625,10.0,61.0,0.0,6,146,Sunday,5,2019,21,2,1,0,0,0,0,31,4,0
10848,1905275,2019-05-27,5,,6.0,15.2625,13.0,,0.0,0,147,Monday,5,2019,22,2,0,0,0,0,0,31,4,0
10853,1905285,2019-05-28,5,,6.0,13.1625,12.0,,0.0,1,148,Tuesday,5,2019,22,2,0,0,0,0,0,31,4,0
10858,1905295,2019-05-29,5,,3.0,13.3625,8.0,0.0,0.0,2,149,Wednesday,5,2019,22,2,0,0,0,0,0,31,5,0
10863,1905305,2019-05-30,5,,7.0,14.0125,9.0,61.0,0.0,3,150,Thursday,5,2019,22,2,0,0,0,0,0,31,5,0
10868,1905315,2019-05-31,5,,7.0,18.85,14.0,,0.0,4,151,Friday,5,2019,22,2,0,0,1,0,0,31,5,0
10873,1906015,2019-06-01,5,,6.0,19.5625,15.0,0.0,0.0,5,152,Saturday,6,2019,22,2,1,1,0,0,0,30,1,0
10878,1906025,2019-06-02,5,,2.0,24.35,8.0,,0.0,6,153,Sunday,6,2019,22,2,1,0,0,0,0,30,1,0
10883,1906035,2019-06-03,5,,6.0,22.225,12.0,21.0,0.0,0,154,Monday,6,2019,23,2,0,0,0,0,0,30,1,0
10888,1906045,2019-06-04,5,,7.0,16.0625,10.0,61.0,0.0,1,155,Tuesday,6,2019,23,2,0,0,0,0,0,30,1,0
10893,1906055,2019-06-05,5,,5.0,22.9125,11.0,,0.0,2,156,Wednesday,6,2019,23,2,0,0,0,0,0,30,1,0
10898,1906065,2019-06-06,5,,6.0,19.5,13.0,61.0,0.0,3,157,Thursday,6,2019,23,2,0,0,0,0,0,30,1,0
10903,1906075,2019-06-07,5,,1.0,17.45,10.0,,0.0,4,158,Friday,6,2019,23,2,0,0,0,0,0,30,1,0
10908,1906085,2019-06-08,5,,7.0,16.2375,13.0,61.0,0.0,5,159,Saturday,6,2019,23,2,1,0,0,0,0,30,2,0
10913,1906095,2019-06-09,5,,5.0,18.65,10.0,,0.0,6,160,Sunday,6,2019,23,2,1,0,0,0,0,30,2,0
10918,1906105,2019-06-10,5,,7.0,16.125,14.0,61.0,0.0,0,161,Monday,6,2019,24,2,0,0,0,0,0,30,2,0
10923,1906115,2019-06-11,5,,6.0,18.1375,6.0,95.0,0.0,1,162,Tuesday,6,2019,24,2,0,0,0,0,0,30,2,0
10928,1906125,2019-06-12,5,,7.0,16.6625,10.0,95.0,0.0,2,163,Wednesday,6,2019,24,2,0,0,0,0,0,30,2,0
10933,1906135,2019-06-13,5,,0.0,22.175,11.0,,0.0,3,164,Thursday,6,2019,24,2,0,0,0,0,0,30,2,0
10938,1906145,2019-06-14,5,,5.0,22.9,9.0,95.0,0.0,4,165,Friday,6,2019,24,2,0,0,0,0,0,30,2,0
10943,1906155,2019-06-15,5,,7.0,18.2125,12.0,95.0,0.0,5,166,Saturday,6,2019,24,2,1,0,0,0,0,30,3,0
10948,1906165,2019-06-16,5,,6.0,20.3875,8.0,0.0,0.0,6,167,Sunday,6,2019,24,2,1,0,0,0,0,30,3,0
10953,1906175,2019-06-17,5,,3.0,21.875,9.0,,0.0,0,168,Monday,6,2019,25,2,0,0,0,0,0,30,3,0
10958,1906185,2019-06-18,5,,5.0,25.1125,6.0,95.0,0.0,1,169,Tuesday,6,2019,25,2,0,0,0,0,0,30,3,0
10963,1906195,2019-06-19,5,,3.0,25.95,8.0,17.0,0.0,2,170,Wednesday,6,2019,25,2,0,0,0,0,0,30,3,0
10968,1906205,2019-06-20,5,,6.0,19.275,8.0,21.0,0.0,3,171,Thursday,6,2019,25,2,0,0,0,0,0,30,3,0
10973,1906215,2019-06-21,5,,6.0,18.1625,11.0,,0.0,4,172,Friday,6,2019,25,2,0,0,0,0,0,30,3,0
10978,1906225,2019-06-22,5,,6.0,17.025,9.0,5.0,1.0,5,173,Saturday,6,2019,25,2,1,0,0,0,0,30,4,0
10983,1906235,2019-06-23,5,,1.0,20.375,12.0,5.0,1.0,6,174,Sunday,6,2019,25,2,1,0,0,0,0,30,4,0
10988,1906245,2019-06-24,5,,6.0,21.875,13.0,,1.0,0,175,Monday,6,2019,26,2,0,0,0,0,0,30,4,0
10993,1906255,2019-06-25,5,,3.0,28.775,7.0,,1.0,1,176,Tuesday,6,2019,26,2,0,0,0,0,0,30,4,0
10998,1906265,2019-06-26,5,,0.0,26.0375,16.0,5.0,1.0,2,177,Wednesday,6,2019,26,2,0,0,0,0,0,30,4,0
11003,1906275,2019-06-27,5,,6.0,17.175,14.0,,1.0,3,178,Thursday,6,2019,26,2,0,0,0,0,0,30,4,0
11008,1906285,2019-06-28,5,,1.0,20.225,7.0,,1.0,4,179,Friday,6,2019,26,2,0,0,0,0,0,30,4,0
11013,1906295,2019-06-29,5,,0.0,24.0375,8.0,0.0,1.0,5,180,Saturday,6,2019,26,2,1,0,0,0,0,30,5,0
11018,1906305,2019-06-30,5,,0.0,27.3375,19.0,5.0,1.0,6,181,Sunday,6,2019,26,2,1,0,1,0,0,30,5,0
11023,1907015,2019-07-01,5,,5.0,20.25,20.0,0.0,0.0,0,182,Monday,7,2019,27,3,0,1,0,0,0,31,1,0
11028,1907025,2019-07-02,5,,6.0,15.1875,18.0,21.0,0.0,1,183,Tuesday,7,2019,27,3,0,0,0,0,0,31,1,0
11033,1907035,2019-07-03,5,,5.0,16.5,13.0,21.0,0.0,2,184,Wednesday,7,2019,27,3,0,0,0,0,0,31,1,0
11038,1907045,2019-07-04,5,,7.0,15.9625,15.0,61.0,0.0,3,185,Thursday,7,2019,27,3,0,0,0,0,0,31,1,0
11043,1907055,2019-07-05,5,,7.0,15.7375,13.0,61.0,0.0,4,186,Friday,7,2019,27,3,0,0,0,0,0,31,1,0
11048,1907065,2019-07-06,5,,7.0,15.9125,17.0,61.0,0.0,5,187,Saturday,7,2019,27,3,1,0,0,0,0,31,1,0
11053,1907075,2019-07-07,5,,7.0,14.4625,16.0,,0.0,6,188,Sunday,7,2019,27,3,1,0,0,0,0,31,1,0
11058,1907085,2019-07-08,5,,7.0,16.0125,15.0,61.0,0.0,0,189,Monday,7,2019,28,3,0,0,0,0,0,31,2,0
11063,1907095,2019-07-09,5,,7.0,16.625,13.0,20.0,0.0,1,190,Tuesday,7,2019,28,3,0,0,0,0,0,31,2,0
11068,1907115,2019-07-11,5,,7.0,17.6125,6.0,53.0,0.0,3,192,Thursday,7,2019,28,3,0,0,0,0,0,31,2,0
11073,1907125,2019-07-12,5,,7.0,18.475,7.0,61.0,0.0,4,193,Friday,7,2019,28,3,0,0,0,0,0,31,2,0
11078,1907135,2019-07-13,5,,7.0,19.9,12.0,20.0,0.0,5,194,Saturday,7,2019,28,3,1,0,0,0,0,31,2,0
11083,1907145,2019-07-14,5,,8.0,15.3625,9.0,20.0,0.0,6,195,Sunday,7,2019,28,3,1,0,0,0,0,31,2,0
11088,1907155,2019-07-15,5,,7.0,15.5875,16.0,,0.0,0,196,Monday,7,2019,29,3,0,0,0,0,0,31,3,0
11093,1907165,2019-07-16,5,,5.0,19.1125,14.0,0.0,0.0,1,197,Tuesday,7,2019,29,3,0,0,0,0,0,31,3,0
11098,1907175,2019-07-17,5,,4.0,17.5375,6.0,0.0,0.0,2,198,Wednesday,7,2019,29,3,0,0,0,0,0,31,3,0
11103,1907185,2019-07-18,5,,6.0,21.25,8.0,0.0,0.0,3,199,Thursday,7,2019,29,3,0,0,0,0,0,31,3,0
11108,1907195,2019-07-19,5,,6.0,21.0875,11.0,21.0,0.0,4,200,Friday,7,2019,29,3,0,0,0,0,0,31,3,0
11113,1907205,2019-07-20,5,,7.0,24.35,14.0,95.0,0.0,5,201,Saturday,7,2019,29,3,1,0,0,0,0,31,3,0
11118,1907215,2019-07-21,5,,8.0,18.9,16.0,21.0,0.0,6,202,Sunday,7,2019,29,3,1,0,0,0,0,31,3,0
11123,1907225,2019-07-22,5,,7.0,16.6375,5.0,61.0,0.0,0,203,Monday,7,2019,30,3,0,0,0,0,0,31,4,0
11128,1907235,2019-07-23,5,,0.0,26.1,9.0,0.0,0.0,1,204,Tuesday,7,2019,30,3,0,0,0,0,0,31,4,0
11133,1907245,2019-07-24,5,,0.0,27.6875,10.0,0.0,0.0,2,205,Wednesday,7,2019,30,3,0,0,0,0,0,31,4,0
11138,1907255,2019-07-25,5,,6.0,29.725,11.0,,0.0,3,206,Thursday,7,2019,30,3,0,0,0,0,0,31,4,0
11143,1907265,2019-07-26,5,,0.0,26.925,14.0,5.0,0.0,4,207,Friday,7,2019,30,3,0,0,0,0,0,31,4,0
11148,1907275,2019-07-27,5,,4.0,23.5375,21.0,5.0,0.0,5,208,Saturday,7,2019,30,3,1,0,0,0,0,31,4,0
11153,1907285,2019-07-28,5,,3.0,23.35,14.0,5.0,0.0,6,209,Sunday,7,2019,30,3,1,0,0,0,0,31,4,0
11158,1907295,2019-07-29,5,,6.0,25.25,7.0,61.0,0.0,0,210,Monday,7,2019,31,3,0,0,0,0,0,31,5,0
11163,1907305,2019-07-30,5,,7.0,20.7375,8.0,61.0,0.0,1,211,Tuesday,7,2019,31,3,0,0,0,0,0,31,5,0
572,1310246,2013-10-24,6,41.8130384176761,5.0,12.6875,12.0,61.0,0.0,3,297,Thursday,10,2013,43,4,0,0,0,0,0,31,4,0
578,1310256,2013-10-25,6,16.4108759321994,7.0,11.8875,7.0,61.0,0.0,4,298,Friday,10,2013,43,4,0,0,0,0,0,31,4,0
584,1310266,2013-10-26,6,18.5744577876439,5.0,16.775,10.0,21.0,0.0,5,299,Saturday,10,2013,43,4,1,0,0,0,0,31,4,0
590,1310276,2013-10-27,6,24.6400839236906,6.0,14.9875,16.0,65.0,0.0,6,300,Sunday,10,2013,43,4,1,0,0,0,0,31,4,0
601,1310296,2013-10-29,6,43.5153660789191,7.0,10.775,17.0,63.0,0.0,1,302,Tuesday,10,2013,44,4,0,0,0,0,0,31,5,0
607,1310306,2013-10-30,6,38.8942676789686,6.0,10.4375,10.0,61.0,0.0,2,303,Wednesday,10,2013,44,4,0,0,0,0,0,31,5,0
613,1310316,2013-10-31,6,16.8022951787266,5.0,11.1625,13.0,21.0,0.0,3,304,Thursday,10,2013,44,4,0,0,1,0,0,31,5,0
619,1311016,2013-11-01,6,48.6054000047875,8.0,10.625,9.0,63.0,0.0,4,305,Friday,11,2013,44,4,0,1,0,0,0,30,1,0
625,1311026,2013-11-02,6,70.1309361215906,8.0,8.8875,3.0,63.0,0.0,5,306,Saturday,11,2013,44,4,1,0,0,0,0,30,1,0
631,1311036,2013-11-03,6,34.2580409055977,6.0,10.7,15.0,21.0,0.0,6,307,Sunday,11,2013,44,4,1,0,0,0,0,30,1,0
636,1311046,2013-11-04,6,17.8744198764574,7.0,6.8375,7.0,63.0,0.0,0,308,Monday,11,2013,45,4,0,0,0,0,0,30,1,0
642,1311056,2013-11-05,6,41.7139880995306,4.0,8.9,12.0,61.0,0.0,1,309,Tuesday,11,2013,45,4,0,0,0,0,0,30,1,0
648,1311066,2013-11-06,6,50.5185888728345,4.0,8.1375,12.0,63.0,0.0,2,310,Wednesday,11,2013,45,4,0,0,0,0,0,30,1,0
654,1311076,2013-11-07,6,50.2266196683466,6.0,9.5,10.0,61.0,0.0,3,311,Thursday,11,2013,45,4,0,0,0,0,0,30,1,0
660,1311086,2013-11-08,6,53.5192500112591,3.0,9.325,9.0,,0.0,4,312,Friday,11,2013,45,4,0,0,0,0,0,30,2,0
666,1311096,2013-11-09,6,51.1297514715512,5.0,7.7,16.0,63.0,0.0,5,313,Saturday,11,2013,45,4,1,0,0,0,0,30,2,0
672,1311106,2013-11-10,6,39.7377803974395,2.0,6.9875,12.0,63.0,0.0,6,314,Sunday,11,2013,45,4,1,0,0,0,0,30,2,0
678,1311116,2013-11-11,6,62.3605448128483,2.0,8.3125,5.0,,0.0,0,315,Monday,11,2013,46,4,0,0,0,0,0,30,2,0
684,1311126,2013-11-12,6,41.3570335382478,7.0,5.9375,9.0,61.0,0.0,1,316,Tuesday,11,2013,46,4,0,0,0,0,0,30,2,0
690,1311136,2013-11-13,6,65.0616903306825,1.0,8.8,12.0,0.0,0.0,2,317,Wednesday,11,2013,46,4,0,0,0,0,0,30,2,0
696,1311146,2013-11-14,6,44.8353611437005,5.0,6.9375,9.0,21.0,0.0,3,318,Thursday,11,2013,46,4,0,0,0,0,0,30,2,0
702,1311156,2013-11-15,6,61.0014708202482,7.0,6.45,6.0,21.0,0.0,4,319,Friday,11,2013,46,4,0,0,0,0,0,30,3,0
708,1311166,2013-11-16,6,72.2449528103848,8.0,8.875,12.0,,0.0,5,320,Saturday,11,2013,46,4,1,0,0,0,0,30,3,0
714,1311176,2013-11-17,6,37.9512648752007,2.0,8.8875,8.0,0.0,0.0,6,321,Sunday,11,2013,46,4,1,0,0,0,0,30,3,0
720,1311186,2013-11-18,6,64.8333393440256,7.0,6.65,5.0,63.0,0.0,0,322,Monday,11,2013,47,4,0,0,0,0,0,30,3,0
726,1311196,2013-11-19,6,61.9559723571108,8.0,5.8375,8.0,61.0,0.0,1,323,Tuesday,11,2013,47,4,0,0,0,0,0,30,3,0
732,1311206,2013-11-20,6,70.0645170068576,6.0,3.85,6.0,,0.0,2,324,Wednesday,11,2013,47,4,0,0,0,0,0,30,3,0
738,1311216,2013-11-21,6,95.3284808994841,2.0,3.275,8.0,10.0,0.0,3,325,Thursday,11,2013,47,4,0,0,0,0,0,30,3,0
744,1311226,2013-11-22,6,111.068512845509,7.0,5.375,10.0,21.0,0.0,4,326,Friday,11,2013,47,4,0,0,0,0,0,30,4,0
750,1311236,2013-11-23,6,60.8486978870594,3.0,4.9125,6.0,,0.0,5,327,Saturday,11,2013,47,4,1,0,0,0,0,30,4,0
756,1311246,2013-11-24,6,90.7061638144903,0.0,4.6,16.0,,0.0,6,328,Sunday,11,2013,47,4,1,0,0,0,0,30,4,0
762,1311256,2013-11-25,6,91.4526701439361,0.0,3.7,10.0,,0.0,0,329,Monday,11,2013,48,4,0,0,0,0,0,30,4,0
768,1311266,2013-11-26,6,87.9569789296446,2.0,2.3125,6.0,,0.0,1,330,Tuesday,11,2013,48,4,0,0,0,0,0,30,4,0
774,1311276,2013-11-27,6,60.3973679194948,8.0,7.3125,12.0,61.0,0.0,2,331,Wednesday,11,2013,48,4,0,0,0,0,0,30,4,0
780,1311286,2013-11-28,6,90.6225992800748,2.0,8.025,18.0,,0.0,3,332,Thursday,11,2013,48,4,0,0,0,0,0,30,4,0
786,1311296,2013-11-29,6,76.747514503209,8.0,5.9875,11.0,63.0,0.0,4,333,Friday,11,2013,48,4,0,0,0,0,0,30,5,0
791,1311306,2013-11-30,6,143.915450636457,7.0,5.525,10.0,20.0,0.0,5,334,Saturday,11,2013,48,4,1,0,1,0,0,30,5,0
797,1312016,2013-12-01,6,44.0077752087685,5.0,8.6625,20.0,61.0,0.0,6,335,Sunday,12,2013,48,4,1,1,0,0,0,31,1,0
803,1312026,2013-12-02,6,82.4652842288532,0.0,3.0625,4.0,10.0,0.0,0,336,Monday,12,2013,49,4,0,0,0,0,0,31,1,0
809,1312036,2013-12-03,6,65.9731311817255,8.0,1.7125,6.0,28.0,0.0,1,337,Tuesday,12,2013,49,4,0,0,0,0,0,31,1,0
815,1312046,2013-12-04,6,49.6036003125754,7.0,5.85,11.0,63.0,0.0,2,338,Wednesday,12,2013,49,4,0,0,0,0,0,31,1,0
821,1312056,2013-12-05,6,128.169290294417,7.0,4.4625,24.0,63.0,0.0,3,339,Thursday,12,2013,49,4,0,0,0,0,0,31,1,0
827,1312066,2013-12-06,6,70.4079048569509,6.0,1.7875,25.0,73.0,0.0,4,340,Friday,12,2013,49,4,0,0,0,0,0,31,1,0
833,1312076,2013-12-07,6,80.1179141217449,5.0,1.0,11.0,22.0,0.0,5,341,Saturday,12,2013,49,4,1,0,0,0,0,31,1,0
839,1312086,2013-12-08,6,41.6271818292862,8.0,6.975,16.0,63.0,0.0,6,342,Sunday,12,2013,49,4,1,0,0,0,0,31,2,0
845,1312096,2013-12-09,6,85.9735669347355,7.0,9.2375,10.0,45.0,0.0,0,343,Monday,12,2013,50,4,0,0,0,0,0,31,2,0
851,1312106,2013-12-10,6,67.8622027353327,7.0,7.1875,8.0,61.0,0.0,1,344,Tuesday,12,2013,50,4,0,0,0,0,0,31,2,0
857,1312116,2013-12-11,6,36.8244763668639,7.0,5.025,9.0,10.0,0.0,2,345,Wednesday,12,2013,50,4,0,0,0,0,0,31,2,0
863,1312126,2013-12-12,6,104.880352148774,8.0,2.525,8.0,28.0,0.0,3,346,Thursday,12,2013,50,4,0,0,0,0,0,31,2,0
868,1312136,2013-12-13,6,90.0832446655234,7.0,3.5375,6.0,61.0,0.0,4,347,Friday,12,2013,50,4,0,0,0,0,0,31,2,0
873,1312146,2013-12-14,6,99.8155116392742,7.0,3.0125,7.0,61.0,0.0,5,348,Saturday,12,2013,50,4,1,0,0,0,0,31,2,0
879,1312156,2013-12-15,6,114.662454089235,8.0,7.925,12.0,61.0,0.0,6,349,Sunday,12,2013,50,4,1,0,0,0,0,31,3,0
885,1312166,2013-12-16,6,47.6501511414247,8.0,8.775,12.0,,0.0,0,350,Monday,12,2013,51,4,0,0,0,0,0,31,3,0
891,1312176,2013-12-17,6,60.5001349401418,8.0,4.95,8.0,61.0,0.0,1,351,Tuesday,12,2013,51,4,0,0,0,0,0,31,3,0
897,1312186,2013-12-18,6,69.5040386540523,7.0,6.85,8.0,10.0,0.0,2,352,Wednesday,12,2013,51,4,0,0,0,0,0,31,3,0
903,1312196,2013-12-19,6,89.4706690868603,7.0,7.4,10.0,63.0,0.0,3,353,Thursday,12,2013,51,4,0,0,0,0,0,31,3,0
909,1312206,2013-12-20,6,66.4826350991988,7.0,5.2875,10.0,61.0,0.0,4,354,Friday,12,2013,51,4,0,0,0,0,0,31,3,0
915,1312216,2013-12-21,6,98.5535495363417,8.0,6.5625,13.0,63.0,0.0,5,355,Saturday,12,2013,51,4,1,0,0,0,0,31,3,0
921,1312226,2013-12-22,6,74.7138069947243,7.0,8.1375,12.0,61.0,0.0,6,356,Sunday,12,2013,51,4,1,0,0,0,0,31,4,0
927,1312236,2013-12-23,6,109.827662725605,3.0,5.4875,10.0,,0.0,0,357,Monday,12,2013,52,4,0,0,0,0,0,31,4,0
932,1312246,2013-12-24,6,61.36878208577,7.0,11.4375,18.0,61.0,0.0,1,358,Tuesday,12,2013,52,4,0,0,0,0,0,31,4,0
937,1312276,2013-12-27,6,34.5569447026584,7.0,5.7625,15.0,63.0,0.0,4,361,Friday,12,2013,52,4,0,0,0,0,0,31,4,0
943,1312296,2013-12-29,6,30.1718294542218,7.0,5.7125,9.0,63.0,0.0,6,363,Sunday,12,2013,52,4,1,0,0,0,0,31,5,0
948,1312306,2013-12-30,6,40.86384615436,4.0,4.75,11.0,10.0,0.0,0,364,Monday,12,2013,1,4,0,0,0,0,0,31,5,0
958,1401026,2014-01-02,6,35.620197470415,7.0,6.25,9.0,63.0,0.0,3,2,Thursday,1,2014,1,1,0,0,0,0,0,31,1,0
2396,1410246,2014-10-24,6,23.0977466534648,7.0,13.5,9.0,,0.0,4,297,Friday,10,2014,43,4,0,0,0,0,0,31,4,0
2407,1410266,2014-10-26,6,47.8283214526103,5.0,12.75,9.0,0.0,0.0,6,299,Sunday,10,2014,43,4,1,0,0,0,0,31,4,0
2413,1410276,2014-10-27,6,38.0965377883095,2.0,14.5,9.0,,0.0,0,300,Monday,10,2014,44,4,0,0,0,0,0,31,4,0
2419,1410286,2014-10-28,6,39.358650683243,0.0,13.875,8.0,,0.0,1,301,Tuesday,10,2014,44,4,0,0,0,0,0,31,4,0
2430,1410306,2014-10-30,6,35.9657088065008,2.0,10.625,5.0,10.0,0.0,3,303,Thursday,10,2014,44,4,0,0,0,0,0,31,5,0
2441,1411016,2014-11-01,6,44.1953036347997,2.0,16.5,8.0,0.0,0.0,5,305,Saturday,11,2014,44,4,1,1,0,0,0,30,1,0
2447,1411026,2014-11-02,6,54.444257086228,3.0,15.375,10.0,21.0,0.0,6,306,Sunday,11,2014,44,4,1,0,0,0,0,30,1,0
2453,1411036,2014-11-03,6,38.5545767035567,4.0,13.75,12.0,0.0,0.0,0,307,Monday,11,2014,45,4,0,0,0,0,0,30,1,0
2459,1411046,2014-11-04,6,23.9427538550048,7.0,11.625,8.0,61.0,0.0,1,308,Tuesday,11,2014,45,4,0,0,0,0,0,30,1,0
