,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Umsatz,KielerWoche,weekday,dayofyear,day_of_week,Product_type,Year,Date,Warengruppe_1.0,Warengruppe_2.0,Warengruppe_3.0,Warengruppe_4.0,Warengruppe_5.0,Warengruppe_6.0,day_of_week_enc_1.0,day_of_week_enc_2.0,day_of_week_enc_3.0,day_of_week_enc_4.0,day_of_week_enc_5.0,day_of_week_enc_6.0,day_of_week_enc_7.0,month_April,month_August,month_December,month_February,month_January,month_July,month_June,month_March,month_May,month_November,month_October,month_September,Produktgruppe_enc
8462,2018-02-07,0.0,-1.285714,4.0,5.0,1802075.0,243.449268125649,0.0,2.0,38.0,Wednesday,Cake,2018.0,2018-02-07,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8467,2018-02-08,0.0,-0.0125,6.0,5.0,1802085.0,362.43049278636,0.0,3.0,39.0,Thursday,Cake,2018.0,2018-02-08,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8472,2018-02-09,1.0,-0.2625,7.0,10.0,1802095.0,286.323938385119,0.0,4.0,40.0,Friday,Cake,2018.0,2018-02-09,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8477,2018-02-10,1.0,0.5625,4.0,10.0,1802105.0,366.553491234417,0.0,5.0,41.0,Saturday,Cake,2018.0,2018-02-10,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8482,2018-02-11,7.0,2.3375,11.0,75.0,1802115.0,313.299044044869,0.0,6.0,42.0,Sunday,Cake,2018.0,2018-02-11,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8487,2018-02-12,5.0,1.825,15.0,75.0,1802125.0,229.223490027313,0.0,0.0,43.0,Monday,Cake,2018.0,2018-02-12,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8492,2018-02-13,0.0,2.6875,7.0,10.0,1802135.0,263.057172107793,0.0,1.0,44.0,Tuesday,Cake,2018.0,2018-02-13,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8497,2018-02-14,0.0,2.95,8.0,5.0,1802145.0,321.82458011699,0.0,2.0,45.0,Wednesday,Cake,2018.0,2018-02-14,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8502,2018-02-15,7.0,0.675,11.0,73.0,1802155.0,209.675823535376,0.0,3.0,46.0,Thursday,Cake,2018.0,2018-02-15,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8507,2018-02-16,5.0,4.8625,12.0,21.0,1802165.0,367.998558366511,0.0,4.0,47.0,Friday,Cake,2018.0,2018-02-16,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8512,2018-02-17,8.0,4.125,5.0,10.0,1802175.0,255.288264842689,0.0,5.0,48.0,Saturday,Cake,2018.0,2018-02-17,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8517,2018-02-18,5.0,4.375,8.0,0.0,1802185.0,425.191342965134,0.0,6.0,49.0,Sunday,Cake,2018.0,2018-02-18,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8522,2018-02-19,5.0,4.9125,4.0,5.0,1802195.0,304.597844032955,0.0,0.0,50.0,Monday,Cake,2018.0,2018-02-19,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8527,2018-02-20,1.0,3.375,11.0,10.0,1802205.0,178.062448908214,0.0,1.0,51.0,Tuesday,Cake,2018.0,2018-02-20,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8532,2018-02-21,6.0,2.175,7.0,22.0,1802215.0,193.221411885626,0.0,2.0,52.0,Wednesday,Cake,2018.0,2018-02-21,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8537,2018-02-22,7.0,1.1125,7.0,20.0,1802225.0,193.023042021481,0.0,3.0,53.0,Thursday,Cake,2018.0,2018-02-22,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8542,2018-02-23,1.0,0.4375,12.0,5.0,1802235.0,231.223708996684,0.0,4.0,54.0,Friday,Cake,2018.0,2018-02-23,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8547,2018-02-24,6.0,0.125,15.0,71.0,1802245.0,271.400923554803,0.0,5.0,55.0,Saturday,Cake,2018.0,2018-02-24,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8552,2018-02-25,7.0,-2.9625,14.0,71.0,1802255.0,249.543387611877,0.0,6.0,56.0,Sunday,Cake,2018.0,2018-02-25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8557,2018-02-26,5.0,-1.5375,18.0,,1802265.0,211.624988296545,0.0,0.0,57.0,Monday,Cake,2018.0,2018-02-26,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8562,2018-02-27,6.0,-3.425,16.0,71.0,1802275.0,177.990111725936,0.0,1.0,58.0,Tuesday,Cake,2018.0,2018-02-27,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8567,2018-02-28,5.0,-6.1375,16.0,5.0,1802285.0,229.431198331546,0.0,2.0,59.0,Wednesday,Cake,2018.0,2018-02-28,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5.0
8572,2018-03-01,6.0,-3.95,18.0,71.0,1803015.0,249.942030668498,0.0,3.0,60.0,Thursday,Cake,2018.0,2018-03-01,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8577,2018-03-02,6.0,-4.9625,15.0,71.0,1803025.0,235.813107885023,0.0,4.0,61.0,Friday,Cake,2018.0,2018-03-02,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8582,2018-03-03,0.0,-3.4375,13.0,5.0,1803035.0,263.877067275459,0.0,5.0,62.0,Saturday,Cake,2018.0,2018-03-03,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8587,2018-03-04,5.0,-2.3125,10.0,77.0,1803045.0,286.911673800713,0.0,6.0,63.0,Sunday,Cake,2018.0,2018-03-04,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8592,2018-03-05,5.0,5.9875,7.0,10.0,1803055.0,205.928040152599,0.0,0.0,64.0,Monday,Cake,2018.0,2018-03-05,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8597,2018-03-06,0.0,6.4,9.0,5.0,1803065.0,213.611506320038,0.0,1.0,65.0,Tuesday,Cake,2018.0,2018-03-06,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8602,2018-03-07,7.0,1.1875,6.0,71.0,1803075.0,182.067633556186,0.0,2.0,66.0,Wednesday,Cake,2018.0,2018-03-07,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8607,2018-03-08,5.0,4.4625,8.0,61.0,1803085.0,189.012172780521,0.0,3.0,67.0,Thursday,Cake,2018.0,2018-03-08,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8612,2018-03-09,7.0,4.45,13.0,61.0,1803095.0,195.502333176715,0.0,4.0,68.0,Friday,Cake,2018.0,2018-03-09,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8617,2018-03-10,8.0,3.4,10.0,63.0,1803105.0,201.714896103318,0.0,5.0,69.0,Saturday,Cake,2018.0,2018-03-10,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8622,2018-03-11,5.0,11.475,7.0,45.0,1803115.0,267.915218839859,0.0,6.0,70.0,Sunday,Cake,2018.0,2018-03-11,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8627,2018-03-12,7.0,6.5375,5.0,61.0,1803125.0,220.597782801046,0.0,0.0,71.0,Monday,Cake,2018.0,2018-03-12,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8632,2018-03-13,7.0,4.2625,12.0,61.0,1803135.0,197.988523154526,0.0,1.0,72.0,Tuesday,Cake,2018.0,2018-03-13,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8637,2018-03-14,8.0,3.2,8.0,21.0,1803145.0,255.003439771565,0.0,2.0,73.0,Wednesday,Cake,2018.0,2018-03-14,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8642,2018-03-15,8.0,2.4625,20.0,,1803155.0,221.984891447054,0.0,3.0,74.0,Thursday,Cake,2018.0,2018-03-15,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8647,2018-03-16,7.0,0.2,28.0,22.0,1803165.0,242.7509816604,0.0,4.0,75.0,Friday,Cake,2018.0,2018-03-16,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8652,2018-03-17,5.0,-2.225,29.0,73.0,1803175.0,203.14351149049,0.0,5.0,76.0,Saturday,Cake,2018.0,2018-03-17,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8657,2018-03-18,1.0,-0.825,23.0,5.0,1803185.0,262.350248482655,0.0,6.0,77.0,Sunday,Cake,2018.0,2018-03-18,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8662,2018-03-19,0.0,2.3,8.0,5.0,1803195.0,215.890548537278,0.0,0.0,78.0,Monday,Cake,2018.0,2018-03-19,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8667,2018-03-20,0.0,4.2125,17.0,5.0,1803205.0,226.916512446396,0.0,1.0,79.0,Tuesday,Cake,2018.0,2018-03-20,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8672,2018-03-21,7.0,4.7,13.0,22.0,1803215.0,242.602189044112,0.0,2.0,80.0,Wednesday,Cake,2018.0,2018-03-21,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8677,2018-03-22,8.0,5.7625,11.0,61.0,1803225.0,215.868776994947,0.0,3.0,81.0,Thursday,Cake,2018.0,2018-03-22,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8682,2018-03-23,8.0,4.425,5.0,22.0,1803235.0,230.196960739213,0.0,4.0,82.0,Friday,Cake,2018.0,2018-03-23,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8687,2018-03-24,7.0,7.125,4.0,5.0,1803245.0,201.490019493749,0.0,5.0,83.0,Saturday,Cake,2018.0,2018-03-24,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8692,2018-03-25,7.0,7.625,6.0,0.0,1803255.0,231.915629885485,0.0,6.0,84.0,Sunday,Cake,2018.0,2018-03-25,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8697,2018-03-26,7.0,5.0375,8.0,61.0,1803265.0,242.926355752525,0.0,0.0,85.0,Monday,Cake,2018.0,2018-03-26,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8702,2018-03-27,7.0,5.325,9.0,10.0,1803275.0,282.924196587538,0.0,1.0,86.0,Tuesday,Cake,2018.0,2018-03-27,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8707,2018-03-28,7.0,3.725,14.0,61.0,1803285.0,283.799868237831,0.0,2.0,87.0,Wednesday,Cake,2018.0,2018-03-28,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8712,2018-03-29,7.0,0.9,8.0,71.0,1803295.0,330.612859203759,0.0,3.0,88.0,Thursday,Cake,2018.0,2018-03-29,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8717,2018-03-31,7.0,2.225,17.0,,1803315.0,270.269527122251,0.0,5.0,90.0,Saturday,Cake,2018.0,2018-03-31,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,5.0
8722,2018-04-01,6.0,2.525,9.0,71.0,1804015.0,263.582763455614,0.0,6.0,91.0,Sunday,Cake,2018.0,2018-04-01,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8727,2018-04-02,5.0,6.1,8.0,5.0,1804025.0,270.977679806865,0.0,0.0,92.0,Monday,Cake,2018.0,2018-04-02,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8732,2018-04-03,7.0,11.775,9.0,61.0,1804035.0,236.545418753633,0.0,1.0,93.0,Tuesday,Cake,2018.0,2018-04-03,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8737,2018-04-04,4.0,13.2125,9.0,61.0,1804045.0,215.959999638322,0.0,2.0,94.0,Wednesday,Cake,2018.0,2018-04-04,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8742,2018-04-05,7.0,8.6625,19.0,61.0,1804055.0,217.819515040088,0.0,3.0,95.0,Thursday,Cake,2018.0,2018-04-05,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8747,2018-04-06,1.0,9.9875,10.0,5.0,1804065.0,248.785256269089,0.0,4.0,96.0,Friday,Cake,2018.0,2018-04-06,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8752,2018-04-07,0.0,14.75,9.0,5.0,1804075.0,222.520615126852,0.0,5.0,97.0,Saturday,Cake,2018.0,2018-04-07,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8757,2018-04-08,0.0,20.5,5.0,5.0,1804085.0,267.882276884597,0.0,6.0,98.0,Sunday,Cake,2018.0,2018-04-08,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8762,2018-04-09,5.0,15.3125,9.0,5.0,1804095.0,153.657833070877,0.0,0.0,99.0,Monday,Cake,2018.0,2018-04-09,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8767,2018-04-10,8.0,5.1625,21.0,10.0,1804105.0,203.766868959048,0.0,1.0,100.0,Tuesday,Cake,2018.0,2018-04-10,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8772,2018-04-11,8.0,4.7125,22.0,,1804115.0,171.056870421619,0.0,2.0,101.0,Wednesday,Cake,2018.0,2018-04-11,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8777,2018-04-12,5.0,7.975,19.0,5.0,1804125.0,223.249442642863,0.0,3.0,102.0,Thursday,Cake,2018.0,2018-04-12,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8782,2018-04-13,6.0,8.7125,15.0,61.0,1804135.0,198.043150591306,0.0,4.0,103.0,Friday,Cake,2018.0,2018-04-13,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8787,2018-04-14,8.0,7.675,10.0,61.0,1804145.0,263.225763727737,0.0,5.0,104.0,Saturday,Cake,2018.0,2018-04-14,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,5.0
8792,2018-04-15,8.0,9.5375,7.0,61.0,1804155.0,235.556437070098,0.0,6.0,105.0,Sunday,Cake,2018.0,2018-04-15,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,5.0
