,Datum,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,id,Warengruppe,Umsatz,KielerWoche,weekday,dayofyear,day_of_week
7132,2017-02-23,7.0,4.375,22,63.0,1702235.0,5.0,270.503133269846,,3,54,Thursday
7137,2017-02-24,1.0,4.125,15,21.0,1702245.0,5.0,316.95394111832,,4,55,Friday
7142,2017-02-25,7.0,3.375,12,61.0,1702255.0,5.0,234.921803571215,,5,56,Saturday
7147,2017-02-26,7.0,7.5,11,61.0,1702265.0,5.0,285.771133555259,,6,57,Sunday
7152,2017-02-27,8.0,10.75,11,,1702275.0,5.0,225.788574192508,,0,58,Monday
7157,2017-02-28,6.0,6.0,15,21.0,1702285.0,5.0,217.112882821244,,1,59,Tuesday
7162,2017-03-01,6.0,5.0,14,63.0,1703015.0,5.0,184.419259396229,,2,60,Wednesday
7167,2017-03-02,3.0,6.5,16,21.0,1703025.0,5.0,208.162352876757,,3,61,Thursday
7172,2017-03-03,2.0,8.375,10,0.0,1703035.0,5.0,233.433296191023,,4,62,Friday
7177,2017-03-04,6.0,9.125,5,5.0,1703045.0,5.0,244.654903697285,,5,63,Saturday
7182,2017-03-05,7.0,7.375,12,61.0,1703055.0,5.0,237.230130489581,,6,64,Sunday
7187,2017-03-06,8.0,3.75,17,0.0,1703065.0,5.0,237.36778410527,,0,65,Monday
7192,2017-03-07,7.0,1.75,7,20.0,1703075.0,5.0,221.073127599374,,1,66,Tuesday
7197,2017-03-08,6.0,5.75,9,61.0,1703085.0,5.0,172.894375808564,,2,67,Wednesday
7202,2017-03-09,7.0,7.375,8,21.0,1703095.0,5.0,201.981974396535,,3,68,Thursday
7207,2017-03-10,4.0,8.75,16,0.0,1703105.0,5.0,220.561031064227,,4,69,Friday
7212,2017-03-11,2.0,7.75,9,0.0,1703115.0,5.0,270.40812557297,,5,70,Saturday
7217,2017-03-12,6.0,6.375,9,,1703125.0,5.0,314.763402436625,,6,71,Sunday
7222,2017-03-13,7.0,6.625,7,5.0,1703135.0,5.0,172.62499140603,,0,72,Monday
7227,2017-03-14,6.0,10.5,13,0.0,1703145.0,5.0,231.454950724527,,1,73,Tuesday
7232,2017-03-15,0.0,9.25,16,5.0,1703155.0,5.0,228.879500278325,,2,74,Wednesday
7237,2017-03-16,5.0,11.75,9,,1703165.0,5.0,213.804929252107,,3,75,Thursday
7242,2017-03-17,6.0,6.75,18,63.0,1703175.0,5.0,190.177419969815,,4,76,Friday
7247,2017-03-18,5.0,6.875,22,21.0,1703185.0,5.0,241.153245549975,,5,77,Saturday
7252,2017-03-19,8.0,3.875,9,79.0,1703195.0,5.0,229.126982582804,,6,78,Sunday
7257,2017-03-20,7.0,10.25,8,61.0,1703205.0,5.0,183.265133200934,,0,79,Monday
7262,2017-03-21,5.0,8.75,20,21.0,1703215.0,5.0,216.705423653414,,1,80,Tuesday
7267,2017-03-22,0.0,10.75,11,0.0,1703225.0,5.0,185.865995045763,,2,81,Wednesday
7272,2017-03-23,4.0,8.125,11,,1703235.0,5.0,199.236085328032,,3,82,Thursday
7277,2017-03-24,0.0,10.5,7,0.0,1703245.0,5.0,228.995269827416,,4,83,Friday
7282,2017-03-25,3.0,9.875,12,0.0,1703255.0,5.0,244.607027290376,,5,84,Saturday
7287,2017-03-26,3.0,9.375,7,0.0,1703265.0,5.0,303.304688462581,,6,85,Sunday
7292,2017-03-27,0.0,12.5,11,10.0,1703275.0,5.0,178.202716912645,,0,86,Monday
7297,2017-03-28,0.0,13.875,7,0.0,1703285.0,5.0,249.305527280316,,1,87,Tuesday
7302,2017-03-29,8.0,10.0,13,21.0,1703295.0,5.0,193.830407363375,,2,88,Wednesday
7307,2017-03-30,7.0,16.0,12,61.0,1703305.0,5.0,167.77991292989,,3,89,Thursday
7312,2017-03-31,0.0,19.75,7,,1703315.0,5.0,180.482561633309,,4,90,Friday
7317,2017-04-01,2.0,15.75,7,0.0,1704015.0,5.0,264.587214218339,,5,91,Saturday
7322,2017-04-02,2.0,13.375,13,0.0,1704025.0,5.0,219.222337561653,,6,92,Sunday
7327,2017-04-03,2.0,10.375,8,,1704035.0,5.0,235.099445841678,,0,93,Monday
7332,2017-04-04,2.0,12.625,8,0.0,1704045.0,5.0,219.879218705795,,1,94,Tuesday
7337,2017-04-05,5.0,9.875,18,21.0,1704055.0,5.0,227.038400118995,,2,95,Wednesday
7342,2017-04-06,6.0,10.0,17,0.0,1704065.0,5.0,232.449965037292,,3,96,Thursday
7347,2017-04-07,6.0,11.125,18,20.0,1704075.0,5.0,208.319733804666,,4,97,Friday
7352,2017-04-08,7.0,10.875,12,,1704085.0,5.0,265.698214966476,,5,98,Saturday
7357,2017-04-09,0.0,16.0,9,5.0,1704095.0,5.0,315.664491628115,,6,99,Sunday
7362,2017-04-10,7.0,9.5,19,21.0,1704105.0,5.0,280.038959302124,,0,100,Monday
7367,2017-04-11,5.0,8.75,18,21.0,1704115.0,5.0,246.583597789097,,1,101,Tuesday
7372,2017-04-12,7.0,8.75,13,61.0,1704125.0,5.0,256.331781657731,,2,102,Wednesday
7377,2017-04-13,7.0,9.0,18,61.0,1704135.0,5.0,318.637385965497,,3,103,Thursday
7383,2017-04-15,6.0,8.125,23,63.0,1704155.0,5.0,397.745140653693,,5,105,Saturday
7388,2017-04-16,7.0,6.875,7,61.0,1704165.0,5.0,313.891825934988,,6,106,Sunday
7393,2017-04-17,6.0,6.25,10,61.0,1704175.0,5.0,240.216709575721,,0,107,Monday
7398,2017-04-18,4.0,5.625,15,,1704185.0,5.0,240.477901761706,,1,108,Tuesday
7403,2017-04-19,0.0,6.375,10,0.0,1704195.0,5.0,196.166067711426,,2,109,Wednesday
7408,2017-04-20,7.0,8.25,12,,1704205.0,5.0,277.746872210764,,3,110,Thursday
7413,2017-04-21,7.0,11.875,19,61.0,1704215.0,5.0,276.640745350247,,4,111,Friday
7418,2017-04-22,5.0,7.5,21,61.0,1704225.0,5.0,280.107585712671,,5,112,Saturday
7423,2017-04-23,4.0,7.875,20,21.0,1704235.0,5.0,254.801005051949,,6,113,Sunday
7428,2017-04-24,7.0,8.875,17,63.0,1704245.0,5.0,173.138734794459,,0,114,Monday
7433,2017-04-25,5.0,5.5,15,69.0,1704255.0,5.0,195.820793331953,,1,115,Tuesday
7438,2017-04-26,6.0,7.625,7,61.0,1704265.0,5.0,217.400706247577,,2,116,Wednesday
7443,2017-04-27,6.0,8.625,13,61.0,1704275.0,5.0,193.571932122309,,3,117,Thursday
7448,2017-04-28,7.0,8.625,10,61.0,1704285.0,5.0,239.965767752371,,4,118,Friday
7453,2017-04-29,4.0,7.125,9,61.0,1704295.0,5.0,265.652130449406,,5,119,Saturday
7458,2017-04-30,1.0,11.875,12,0.0,1704305.0,5.0,376.406197015406,,6,120,Sunday
7464,2017-05-02,2.0,10.875,21,5.0,1705025.0,5.0,224.460397977675,,1,122,Tuesday
7469,2017-05-03,3.0,11.25,20,5.0,1705035.0,5.0,219.050576291744,,2,123,Wednesday
7474,2017-05-04,7.0,10.625,19,,1705045.0,5.0,211.614338282333,,3,124,Thursday
7479,2017-05-05,7.0,8.25,15,61.0,1705055.0,5.0,257.727004746732,,4,125,Friday
7484,2017-05-06,7.0,11.0,7,0.0,1705065.0,5.0,293.926963855473,,5,126,Saturday
7489,2017-05-07,0.0,17.125,9,0.0,1705075.0,5.0,240.382069263125,,6,127,Sunday
7494,2017-05-08,1.0,9.75,19,5.0,1705085.0,5.0,332.676745659594,,0,128,Monday
7499,2017-05-09,4.0,10.0,12,,1705095.0,5.0,289.719168140822,,1,129,Tuesday
7504,2017-05-10,7.0,9.25,11,61.0,1705105.0,5.0,313.401810139784,,2,130,Wednesday
7509,2017-05-11,0.0,13.375,14,,1705115.0,5.0,267.482152244043,,3,131,Thursday
7514,2017-05-12,7.0,12.75,13,61.0,1705125.0,5.0,327.994030360722,,4,132,Friday
7519,2017-05-13,6.0,17.875,6,21.0,1705135.0,5.0,337.812900050452,,5,133,Saturday
7524,2017-05-14,2.0,18.75,12,0.0,1705145.0,5.0,298.516009685069,,6,134,Sunday
7529,2017-05-15,3.0,17.375,9,0.0,1705155.0,5.0,248.364264375988,,0,135,Monday
7534,2017-05-16,7.0,14.125,8,61.0,1705165.0,5.0,286.537288730474,,1,136,Tuesday
7539,2017-05-17,6.0,23.125,7,,1705175.0,5.0,180.530192458298,,2,137,Wednesday
7544,2017-05-18,4.0,23.125,12,,1705185.0,5.0,220.51358813854,,3,138,Thursday
7549,2017-05-19,6.0,17.375,7,21.0,1705195.0,5.0,253.202977700598,,4,139,Friday
7554,2017-05-20,4.0,16.0,12,,1705205.0,5.0,330.116910689343,,5,140,Saturday
7559,2017-05-21,1.0,18.625,12,,1705215.0,5.0,317.49470665019,,6,141,Sunday
7564,2017-05-22,0.0,17.75,9,,1705225.0,5.0,230.090365674046,,0,142,Monday
7569,2017-05-23,4.0,22.125,15,95.0,1705235.0,5.0,244.051421992994,,1,143,Tuesday
7574,2017-05-24,3.0,17.125,18,0.0,1705245.0,5.0,249.8950638071,,2,144,Wednesday
7579,2017-05-25,2.0,18.875,12,,1705255.0,5.0,317.404836481468,,3,145,Thursday
7584,2017-05-26,0.0,20.75,6,0.0,1705265.0,5.0,225.010073250424,,4,146,Friday
7589,2017-05-27,0.0,24.75,7,,1705275.0,5.0,298.641514720536,,5,147,Saturday
7594,2017-05-28,1.0,22.375,14,61.0,1705285.0,5.0,280.801005123022,,6,148,Sunday
7599,2017-05-29,5.0,18.75,7,0.0,1705295.0,5.0,218.340098437627,,0,149,Monday
7604,2017-05-30,6.0,20.5,14,5.0,1705305.0,5.0,256.922058941524,,1,150,Tuesday
7609,2017-05-31,5.0,15.5,18,5.0,1705315.0,5.0,250.903481555561,,2,151,Wednesday
7614,2017-06-01,0.0,17.375,12,5.0,1706015.0,5.0,257.53068125839,,3,152,Thursday
7619,2017-06-02,0.0,20.25,9,,1706025.0,5.0,219.892781359991,,4,153,Friday
7624,2017-06-03,7.0,17.5,5,61.0,1706035.0,5.0,341.219951593786,,5,154,Saturday
7629,2017-06-04,5.0,17.125,14,61.0,1706045.0,5.0,282.766379717761,,6,155,Sunday
7634,2017-06-05,1.0,20.125,9,0.0,1706055.0,5.0,305.044021088221,,0,156,Monday
7639,2017-06-06,4.0,21.625,10,61.0,1706065.0,5.0,230.088051311499,,1,157,Tuesday
7644,2017-06-07,7.0,12.25,14,63.0,1706075.0,5.0,199.147542181916,,2,158,Wednesday
7649,2017-06-08,7.0,14.875,8,61.0,1706085.0,5.0,248.667270223624,,3,159,Thursday
7654,2017-06-09,6.0,20.25,14,95.0,1706095.0,5.0,252.167271175662,,4,160,Friday
7659,2017-06-10,5.0,19.25,10,0.0,1706105.0,5.0,295.925237566685,,5,161,Saturday
7664,2017-06-11,2.0,25.0,11,,1706115.0,5.0,218.900286398773,,6,162,Sunday
7669,2017-06-12,7.0,16.25,16,61.0,1706125.0,5.0,224.860256662599,,0,163,Monday
7674,2017-06-13,6.0,16.125,16,21.0,1706135.0,5.0,251.89343554553,,1,164,Tuesday
7679,2017-06-14,7.0,19.125,9,,1706145.0,5.0,241.878666670142,,2,165,Wednesday
7684,2017-06-15,3.0,22.75,6,21.0,1706155.0,5.0,239.393849321219,,3,166,Thursday
7689,2017-06-16,5.0,17.375,20,21.0,1706165.0,5.0,357.991437584472,,4,167,Friday
7694,2017-06-17,0.0,20.125,15,0.0,1706175.0,5.0,352.506179682214,1.0,5,168,Saturday
7699,2017-06-18,2.0,24.25,9,,1706185.0,5.0,216.356703017971,1.0,6,169,Sunday
7704,2017-06-19,1.0,25.375,7,0.0,1706195.0,5.0,266.040845002576,1.0,0,170,Monday
7709,2017-06-20,0.0,20.75,12,0.0,1706205.0,5.0,239.596188002166,1.0,1,171,Tuesday
7714,2017-06-21,3.0,18.75,10,,1706215.0,5.0,232.925986116455,1.0,2,172,Wednesday
7719,2017-06-22,3.0,20.25,10,95.0,1706225.0,5.0,231.444516999084,1.0,3,173,Thursday
7724,2017-06-23,7.0,17.25,14,61.0,1706235.0,5.0,335.567446461642,1.0,4,174,Friday
7729,2017-06-24,6.0,17.875,19,61.0,1706245.0,5.0,448.004437068748,1.0,5,175,Saturday
7734,2017-06-25,7.0,17.25,16,20.0,1706255.0,5.0,305.520160355371,1.0,6,176,Sunday
7739,2017-06-26,3.0,17.375,16,21.0,1706265.0,5.0,270.978865267527,,0,177,Monday
7744,2017-06-27,3.0,16.375,9,,1706275.0,5.0,233.934559868307,,1,178,Tuesday
7749,2017-06-28,6.0,19.75,18,,1706285.0,5.0,205.983447305846,,2,179,Wednesday
7754,2017-06-29,7.0,17.875,8,61.0,1706295.0,5.0,275.570722936418,,3,180,Thursday
7759,2017-06-30,7.0,14.875,11,63.0,1706305.0,5.0,276.906279043165,,4,181,Friday
7764,2017-07-01,7.0,17.625,10,21.0,1707015.0,5.0,263.834203280722,,5,182,Saturday
7769,2017-07-02,7.0,17.125,18,21.0,1707025.0,5.0,258.691508842531,,6,183,Sunday
7774,2017-07-03,7.0,18.625,14,95.0,1707035.0,5.0,265.352384049741,,0,184,Monday
7780,2017-07-05,2.0,19.0,9,,1707055.0,5.0,283.910217712057,,2,186,Wednesday
7785,2017-07-06,0.0,18.375,8,,1707065.0,5.0,261.128792847111,,3,187,Thursday
7790,2017-07-07,5.0,20.625,7,61.0,1707075.0,5.0,280.03553855482,,4,188,Friday
7795,2017-07-08,4.0,20.625,16,21.0,1707085.0,5.0,323.252800431888,,5,189,Saturday
7800,2017-07-09,1.0,19.125,9,,1707095.0,5.0,291.01852385457,,6,190,Sunday
7805,2017-07-10,7.0,17.5,6,61.0,1707105.0,5.0,308.707126781116,,0,191,Monday
7810,2017-07-11,6.0,19.875,11,95.0,1707115.0,5.0,216.222234709874,,1,192,Tuesday
7815,2017-07-12,7.0,14.75,12,61.0,1707125.0,5.0,305.086914673925,,2,193,Wednesday
7820,2017-07-13,6.0,16.875,15,,1707135.0,5.0,250.968535168665,,3,194,Thursday
7825,2017-07-14,3.0,19.5,8,,1707145.0,5.0,336.129612974149,,4,195,Friday
7830,2017-07-15,7.0,18.75,10,21.0,1707155.0,5.0,285.564576484531,,5,196,Saturday
7835,2017-07-16,8.0,17.375,9,61.0,1707165.0,5.0,312.089956191711,,6,197,Sunday
7840,2017-07-17,6.0,18.5,12,,1707175.0,5.0,308.725687110286,,0,198,Monday
7845,2017-07-18,5.0,18.75,7,,1707185.0,5.0,292.647047885435,,1,199,Tuesday
7850,2017-07-19,1.0,22.5,13,0.0,1707195.0,5.0,272.974738842505,,2,200,Wednesday
7855,2017-07-20,7.0,21.5,5,61.0,1707205.0,5.0,307.578629865835,,3,201,Thursday
7860,2017-07-21,2.0,20.5,10,,1707215.0,5.0,242.757993509039,,4,202,Friday
7865,2017-07-22,7.0,18.5,9,63.0,1707225.0,5.0,311.294356726898,,5,203,Saturday
7870,2017-07-23,6.0,19.375,12,61.0,1707235.0,5.0,309.722661028726,,6,204,Sunday
7875,2017-07-24,7.0,18.75,10,21.0,1707245.0,5.0,294.414373895706,,0,205,Monday
7880,2017-07-25,7.0,16.25,16,63.0,1707255.0,5.0,292.873336608295,,1,206,Tuesday
7885,2017-07-26,0.0,20.875,10,,1707265.0,5.0,280.921450739357,,2,207,Wednesday
7890,2017-07-27,6.0,19.5,10,61.0,1707275.0,5.0,274.724777653659,,3,208,Thursday
7895,2017-07-28,6.0,18.125,17,61.0,1707285.0,5.0,265.400900332413,,4,209,Friday
7900,2017-07-29,5.0,19.625,11,61.0,1707295.0,5.0,260.119810951082,,5,210,Saturday
7905,2017-07-30,5.0,24.0,11,61.0,1707305.0,5.0,294.303759404718,,6,211,Sunday
7910,2017-07-31,2.0,22.75,9,,1707315.0,5.0,222.684255865425,,0,212,Monday
7915,2017-08-01,6.0,21.375,7,21.0,1708015.0,5.0,325.864227815201,,1,213,Tuesday
7920,2017-08-02,5.0,21.375,8,61.0,1708025.0,5.0,346.233879982049,,2,214,Wednesday
7925,2017-08-03,7.0,20.125,10,95.0,1708035.0,5.0,284.067056413653,,3,215,Thursday
7930,2017-08-04,6.0,19.625,18,21.0,1708045.0,5.0,306.240426831459,,4,216,Friday
7935,2017-08-05,4.0,20.125,12,,1708055.0,5.0,305.981167385721,,5,217,Saturday
7940,2017-08-06,3.0,18.5,13,21.0,1708065.0,5.0,250.580732174045,,6,218,Sunday
7945,2017-08-07,2.0,22.4875,8,,1708075.0,5.0,228.070359307693,,0,219,Monday
7950,2017-08-08,6.0,23.0625,8,21.0,1708085.0,5.0,241.398367826028,,1,220,Tuesday
7955,2017-08-09,1.0,21.125,11,0.0,1708095.0,5.0,275.224826686467,,2,221,Wednesday
7960,2017-08-10,6.0,19.6,9,,1708105.0,5.0,285.768050551316,,3,222,Thursday
7965,2017-08-11,7.0,16.375,8,61.0,1708115.0,5.0,372.782287967599,,4,223,Friday
7970,2017-08-12,7.0,15.5625,8,61.0,1708125.0,5.0,496.340276625854,,5,224,Saturday
7975,2017-08-13,4.0,17.825,11,21.0,1708135.0,5.0,409.881574019081,,6,225,Sunday
7980,2017-08-14,1.0,18.6375,12,0.0,1708145.0,5.0,292.091747260976,,0,226,Monday
7985,2017-08-15,2.0,25.0625,9,,1708155.0,5.0,255.608134685099,,1,227,Tuesday
7990,2017-08-16,3.0,20.8625,8,0.0,1708165.0,5.0,251.948840372397,,2,228,Wednesday
7995,2017-08-17,5.0,21.8,10,63.0,1708175.0,5.0,301.780605072633,,3,229,Thursday
8000,2017-08-18,6.0,19.6625,7,0.0,1708185.0,5.0,262.733830596957,,4,230,Friday
8005,2017-08-19,5.0,16.9375,11,63.0,1708195.0,5.0,375.15503525195,,5,231,Saturday
8010,2017-08-20,6.0,16.0125,10,61.0,1708205.0,5.0,454.786377826213,,6,232,Sunday
8015,2017-08-21,7.0,17.2,15,61.0,1708215.0,5.0,317.30654950445,,0,233,Monday
8020,2017-08-22,4.0,17.6125,11,,1708225.0,5.0,264.929017109264,,1,234,Tuesday
8025,2017-08-23,0.0,19.4375,9,5.0,1708235.0,5.0,291.915768159844,,2,235,Wednesday
8030,2017-08-24,3.0,19.4875,14,21.0,1708245.0,5.0,275.774809663247,,3,236,Thursday
8035,2017-08-25,3.0,19.7625,13,,1708255.0,5.0,280.842590523046,,4,237,Friday
8040,2017-08-26,4.0,19.525,7,0.0,1708265.0,5.0,339.991828492121,,5,238,Saturday
8045,2017-08-27,4.0,19.6625,13,21.0,1708275.0,5.0,317.500175379358,,6,239,Sunday
8050,2017-08-28,4.0,20.5375,5,,1708285.0,5.0,231.420492544675,,0,240,Monday
8055,2017-08-29,0.0,24.6,9,,1708295.0,5.0,298.71183853668,,1,241,Tuesday
8060,2017-08-30,6.0,20.0,11,61.0,1708305.0,5.0,253.839980851605,,2,242,Wednesday
8065,2017-08-31,7.0,14.8875,11,61.0,1708315.0,5.0,240.055669466492,,3,243,Thursday
8070,2017-09-01,4.0,17.3,7,61.0,1709015.0,5.0,288.843756337643,,4,244,Friday
8075,2017-09-02,4.0,16.525,8,21.0,1709025.0,5.0,371.251226256219,,5,245,Saturday
8080,2017-09-03,3.0,17.4,7,0.0,1709035.0,5.0,309.575629675294,,6,246,Sunday
8085,2017-09-04,0.0,18.2875,10,0.0,1709045.0,5.0,229.034192472509,,0,247,Monday
8090,2017-09-05,3.0,20.95,6,,1709055.0,5.0,271.36186156384,,1,248,Tuesday
8095,2017-09-06,7.0,18.2,17,63.0,1709065.0,5.0,205.509650132181,,2,249,Wednesday
8100,2017-09-07,5.0,17.2875,16,21.0,1709075.0,5.0,286.739307390968,,3,250,Thursday
8105,2017-09-08,7.0,14.9375,10,61.0,1709085.0,5.0,328.038238971674,,4,251,Friday
8110,2017-09-09,7.0,15.025,9,61.0,1709095.0,5.0,309.96940239757,,5,252,Saturday
8115,2017-09-10,2.0,17.65,11,0.0,1709105.0,5.0,325.047767160549,,6,253,Sunday
8120,2017-09-11,3.0,17.8625,11,21.0,1709115.0,5.0,280.517630391338,,0,254,Monday
8125,2017-09-12,5.0,16.1,12,21.0,1709125.0,5.0,264.766259125866,,1,255,Tuesday
8130,2017-09-13,7.0,13.3375,20,63.0,1709135.0,5.0,257.656908373648,,2,256,Wednesday
8135,2017-09-14,7.0,13.2375,13,61.0,1709145.0,5.0,282.042321987466,,3,257,Thursday
8140,2017-09-15,6.0,14.425,11,21.0,1709155.0,5.0,281.018887596673,,4,258,Friday
8145,2017-09-16,8.0,11.9125,6,61.0,1709165.0,5.0,385.784960697173,,5,259,Saturday
8150,2017-09-17,7.0,15.25,7,61.0,1709175.0,5.0,371.904519977965,,6,260,Sunday
8155,2017-09-18,2.0,15.075,4,0.0,1709185.0,5.0,241.442718410661,,0,261,Monday
8160,2017-09-19,5.0,14.3875,8,65.0,1709195.0,5.0,286.987625514626,,1,262,Tuesday
8165,2017-09-20,7.0,14.225,10,61.0,1709205.0,5.0,279.232234751958,,2,263,Wednesday
8170,2017-09-21,4.0,16.9625,7,10.0,1709215.0,5.0,233.781957431054,,3,264,Thursday
8175,2017-09-22,1.0,15.5875,8,0.0,1709225.0,5.0,298.224387910597,,4,265,Friday
8180,2017-09-23,0.0,15.85,9,0.0,1709235.0,5.0,309.402162505762,,5,266,Saturday
8185,2017-09-24,7.0,15.8125,9,53.0,1709245.0,5.0,286.951029790191,,6,267,Sunday
8190,2017-09-25,6.0,16.225,15,21.0,1709255.0,5.0,209.770076292486,,0,268,Monday
8195,2017-09-26,7.0,15.725,12,10.0,1709265.0,5.0,251.23625399,,1,269,Tuesday
8200,2017-09-27,7.0,16.575,10,61.0,1709275.0,5.0,269.32389585869,,2,270,Wednesday
8205,2017-09-28,7.0,15.1125,7,21.0,1709285.0,5.0,216.18337274071,,3,271,Thursday
8210,2017-09-29,2.0,19.1,6,10.0,1709295.0,5.0,183.336062025461,,4,272,Friday
8215,2017-09-30,7.0,15.1125,6,61.0,1709305.0,5.0,252.771674208015,,5,273,Saturday
8220,2017-10-01,2.0,16.2875,6,,1710015.0,5.0,290.957200506203,,6,274,Sunday
8225,2017-10-02,6.0,15.15,13,61.0,1710025.0,5.0,320.747988356239,,0,275,Monday
8230,2017-10-03,5.0,14.2625,14,61.0,1710035.0,5.0,284.291202178128,,1,276,Tuesday
8235,2017-10-06,1.0,13.8875,13,3.0,1710065.0,5.0,240.141151489344,,4,279,Friday
8240,2017-10-07,7.0,10.65,10,61.0,1710075.0,5.0,203.274980317166,,5,280,Saturday
8245,2017-10-08,0.0,12.025,12,5.0,1710085.0,5.0,291.121674749828,,6,281,Sunday
8250,2017-10-09,5.0,12.475,8,20.0,1710095.0,5.0,249.608625916003,,0,282,Monday
8255,2017-10-10,7.0,14.05,9,63.0,1710105.0,5.0,226.822208607871,,1,283,Tuesday
8260,2017-10-11,7.0,14.6375,12,63.0,1710115.0,5.0,184.755380176755,,2,284,Wednesday
8265,2017-10-12,6.0,13.1875,24,21.0,1710125.0,5.0,251.400414606129,,3,285,Thursday
8270,2017-10-13,6.0,14.1625,8,10.0,1710135.0,5.0,228.234419368223,,4,286,Friday
8275,2017-10-14,8.0,15.7625,12,61.0,1710145.0,5.0,281.010411691744,,5,287,Saturday
8280,2017-10-15,2.0,17.8125,5,28.0,1710155.0,5.0,291.366018115848,,6,288,Sunday
8285,2017-10-16,5.0,17.9375,7,10.0,1710165.0,5.0,234.501209431174,,0,289,Monday
8290,2017-10-17,7.0,14.725,13,,1710175.0,5.0,243.654436807116,,1,290,Tuesday
8295,2017-10-18,4.0,14.8125,6,0.0,1710185.0,5.0,252.221751760971,,2,291,Wednesday
8300,2017-10-19,6.0,14.85,9,10.0,1710195.0,5.0,248.139879342767,,3,292,Thursday
8305,2017-10-20,7.0,14.175,6,61.0,1710205.0,5.0,245.085584097377,,4,293,Friday
8310,2017-10-21,7.0,13.0375,6,61.0,1710215.0,5.0,283.147732419059,,5,294,Saturday
8315,2017-10-22,7.0,11.025,7,61.0,1710225.0,5.0,310.598534350843,,6,295,Sunday
8321,2017-10-24,7.0,11.925,8,61.0,1710245.0,5.0,235.057967677447,,1,297,Tuesday
8326,2017-10-25,7.0,14.225,16,61.0,1710255.0,5.0,237.570580195407,,2,298,Wednesday
8331,2017-10-26,5.0,13.475,12,,1710265.0,5.0,211.310572068957,,3,299,Thursday
8336,2017-10-27,4.0,11.95,13,,1710275.0,5.0,270.124179027441,,4,300,Friday
8341,2017-10-28,7.0,11.2125,17,61.0,1710285.0,5.0,294.86190808903,,5,301,Saturday
8346,2017-10-29,2.0,9.9,20,21.0,1710295.0,5.0,288.883204317746,,6,302,Sunday
8351,2017-10-30,,8.1,11,,1710305.0,5.0,349.552126584613,,0,303,Monday
8358,2017-11-01,,12.975,12,,1711015.0,5.0,225.046455806744,,2,305,Wednesday
8364,2017-11-02,,11.6875,13,,1711025.0,5.0,211.038003898981,,3,306,Thursday
8370,2017-11-03,,9.4375,7,,1711035.0,5.0,222.547233588861,,4,307,Friday
8376,2017-11-04,,10.2625,5,,1711045.0,5.0,238.74868723471,,5,308,Saturday
8382,2017-11-05,,9.8,8,,1711055.0,5.0,238.177696155918,,6,309,Sunday
8388,2017-11-06,,8.2125,7,,1711065.0,5.0,183.512613245384,,0,310,Monday
8394,2017-11-07,,6.7875,5,,1711075.0,5.0,209.558055324474,,1,311,Tuesday
8400,2017-11-08,,8.625,9,,1711085.0,5.0,158.471260467753,,2,312,Wednesday
8406,2017-11-09,6.0,8.55,9,10.0,1711095.0,5.0,186.82204280255,,3,313,Thursday
8412,2017-11-10,7.0,7.5375,16,61.0,1711105.0,5.0,195.151969083118,,4,314,Friday
8418,2017-11-11,5.0,5.2375,8,63.0,1711115.0,5.0,180.222256933744,,5,315,Saturday
8424,2017-11-12,7.0,5.575,7,61.0,1711125.0,5.0,251.919049828483,,6,316,Sunday
8430,2017-11-13,2.0,5.9,9,10.0,1711135.0,5.0,190.681809391916,,0,317,Monday
8436,2017-11-14,7.0,6.3875,11,61.0,1711145.0,5.0,178.661803492764,,1,318,Tuesday
8442,2017-11-15,7.0,9.375,7,61.0,1711155.0,5.0,206.279762470308,,2,319,Wednesday
8448,2017-11-16,8.0,8.8125,8,61.0,1711165.0,5.0,171.727290113674,,3,320,Thursday
8454,2017-11-17,3.0,7.725,10,21.0,1711175.0,5.0,192.143281265743,,4,321,Friday
8460,2017-11-18,5.0,5.35,12,65.0,1711185.0,5.0,195.853648840263,,5,322,Saturday
8466,2017-11-19,3.0,6.25,15,21.0,1711195.0,5.0,290.527837190715,,6,323,Sunday
8472,2017-11-20,6.0,5.9625,6,,1711205.0,5.0,158.330039317857,,0,324,Monday
8478,2017-11-21,7.0,4.9875,5,61.0,1711215.0,5.0,164.080416153047,,1,325,Tuesday
8484,2017-11-22,7.0,10.6125,10,61.0,1711225.0,5.0,181.432932775224,,2,326,Wednesday
8490,2017-11-23,7.0,12.225,16,61.0,1711235.0,5.0,163.133572693129,,3,327,Thursday
8496,2017-11-24,7.0,6.9875,8,61.0,1711245.0,5.0,190.085144215812,,4,328,Friday
8502,2017-11-25,7.0,2.775,5,45.0,1711255.0,5.0,173.387868915418,,5,329,Saturday
8508,2017-11-26,7.0,4.65,12,61.0,1711265.0,5.0,223.727809609641,,6,330,Sunday
8514,2017-11-27,7.0,4.5625,14,61.0,1711275.0,5.0,200.072289929706,,0,331,Monday
8520,2017-11-28,7.0,5.4875,12,61.0,1711285.0,5.0,183.812795854092,,1,332,Tuesday
8526,2017-11-29,7.0,4.225,6,61.0,1711295.0,5.0,187.807886915041,,2,333,Wednesday
8532,2017-11-30,7.0,2.8125,4,10.0,1711305.0,5.0,215.347994961026,,3,334,Thursday
8538,2017-12-01,6.0,4.3625,8,68.0,1712015.0,5.0,205.146848262433,,4,335,Friday
